,0
44880,474
44881,625
44882,385
44883,703
44884,580
44885,7
44886,262
44887,120
44888,113
44889,113
44890,351
44891,497
44892,113
44893,571
44894,210
44895,210
44896,766
44897,725
44898,764
44899,611
44900,611
44901,111
44902,44
44903,744
44904,529
44905,746
44906,474
44907,44
44908,457
44909,694
44910,144
44911,142
44912,111
44913,44
44914,142
44915,115
44916,498
44917,702
44918,653
44919,476
44920,76
44921,44
44922,157
44923,8
44924,681
44925,181
44926,246
44927,246
44928,135
44929,681
44930,351
44931,657
44932,474
44933,142
44934,483
44935,656
44936,388
44937,744
44938,616
44939,474
44940,157
44941,746
44942,744
44943,611
44944,744
44945,725
44946,744
44947,278
44948,278
44949,499
44950,474
44951,474
44952,484
44953,484
44954,303
44955,303
44956,278
44957,770
44958,611
44959,628
44960,157
44961,89
44962,747
44963,142
44964,21
44965,44
44966,287
44967,188
44968,142
44969,351
44970,653
44971,115
44972,784
44973,398
44974,26
44975,26
44976,462
44977,674
44978,609
44979,629
44980,11
44981,142
44982,790
44983,188
44984,785
44985,197
44986,684
44987,574
44988,197
44989,142
44990,571
44991,744
44992,101
44993,142
44994,142
44995,573
44996,707
44997,291
44998,339
44999,210
45000,115
45001,113
45002,445
45003,5
45004,495
45005,486
45006,330
45007,330
45008,262
45009,675
45010,447
45011,449
45012,447
45013,38
45014,38
45015,115
45016,776
45017,558
45018,210
45019,339
45020,331
45021,8
45022,115
45023,629
45024,629
45025,125
45026,142
45027,303
45028,681
45029,115
45030,115
45031,561
45032,601
45033,140
45034,597
45035,601
45036,142
45037,680
45038,44
45039,113
45040,157
45041,142
45042,629
45043,504
45044,142
45045,573
45046,142
45047,776
45048,210
45049,188
45050,749
45051,76
45052,266
45053,210
45054,210
45055,210
45056,210
45057,3
45058,197
45059,776
45060,694
45061,142
45062,792
45063,8
45064,714
45065,53
45066,398
45067,246
45068,135
45069,246
45070,135
45071,447
45072,504
45073,447
45074,5
45075,27
45076,483
45077,99
45078,210
45079,681
45080,121
45081,384
45082,214
45083,60
45084,210
45085,210
45086,210
45087,205
45088,512
45089,766
45090,53
45091,600
45092,714
45093,189
45094,157
45095,268
45096,142
45097,339
45098,157
45099,628
45100,239
45101,70
45102,628
45103,628
45104,628
45105,628
45106,603
45107,573
45108,157
45109,188
45110,129
45111,142
45112,351
45113,351
45114,351
45115,190
45116,171
45117,142
45118,339
45119,250
45120,629
45121,744
45122,744
45123,113
45124,142
45125,39
45126,190
45127,368
45128,498
45129,703
45130,157
45131,53
45132,281
45133,746
45134,113
45135,656
45136,339
45137,339
45138,385
45139,606
45140,210
45141,410
45142,714
45143,449
45144,398
45145,142
45146,744
45147,749
45148,268
45149,268
45150,268
45151,0
45152,142
45153,398
45154,140
45155,189
45156,446
45157,449
45158,450
45159,584
45160,0
45161,157
45162,113
45163,351
45164,351
45165,5
45166,111
45167,215
45168,288
45169,142
45170,5
45171,628
45172,203
45173,329
45174,142
45175,744
45176,498
45177,628
45178,746
45179,368
45180,476
45181,611
45182,609
45183,629
45184,629
45185,629
45186,39
45187,714
45188,268
45189,157
45190,476
45191,140
45192,142
45193,142
45194,142
45195,351
45196,90
45197,142
45198,588
45199,284
45200,708
45201,483
45202,278
45203,537
45204,629
45205,214
45206,746
45207,1
45208,144
45209,5
45210,463
45211,463
45212,176
45213,463
45214,142
45215,680
45216,11
45217,474
45218,474
45219,474
45220,474
45221,474
45222,474
45223,674
45224,738
45225,351
45226,423
45227,656
45228,625
45229,766
45230,749
45231,746
45232,445
45233,388
45234,388
45235,474
45236,474
45237,474
45238,474
45239,603
45240,339
45241,1
45242,798
45243,6
45244,339
45245,444
45246,11
45247,746
45248,746
45249,363
45250,134
45251,44
45252,176
45253,28
45254,680
45255,0
45256,226
45257,444
45258,113
45259,113
45260,25
45261,339
45262,746
45263,744
45264,339
45265,339
45266,779
45267,101
45268,339
45269,476
45270,339
45271,332
45272,687
45273,398
45274,115
45275,115
45276,142
45277,142
45278,134
45279,113
45280,142
45281,681
45282,631
45283,631
45284,790
45285,44
45286,49
45287,262
45288,593
45289,203
45290,657
45291,483
45292,142
45293,158
45294,157
45295,175
45296,44
45297,90
45298,497
45299,731
45300,749
45301,749
45302,140
45303,347
45304,251
45305,495
45306,476
45307,1
45308,483
45309,483
45310,101
45311,197
45312,188
45313,339
45314,19
45315,656
45316,339
45317,76
45318,178
45319,44
45320,44
45321,176
45322,681
45323,142
45324,157
45325,399
45326,157
45327,398
45328,540
45329,353
45330,782
45331,706
45332,578
45333,573
45334,540
45335,540
45336,792
45337,444
45338,444
45339,142
45340,768
45341,61
45342,744
45343,422
45344,428
45345,750
45346,157
45347,157
45348,157
45349,190
45350,750
45351,396
45352,142
45353,4
45354,674
45355,339
45356,484
45357,773
45358,351
45359,702
45360,714
45361,744
45362,233
45363,226
45364,76
45365,498
45366,776
45367,498
45368,146
45369,444
45370,483
45371,280
45372,486
45373,339
45374,653
45375,495
45376,759
45377,628
45378,744
45379,746
45380,140
45381,339
45382,746
45383,142
45384,759
45385,339
45386,142
45387,359
45388,142
45389,533
45390,142
45391,176
45392,142
45393,189
45394,576
45395,189
45396,706
45397,10
45398,1
45399,523
45400,262
45401,140
45402,176
45403,142
45404,681
45405,446
45406,113
45407,356
45408,306
45409,347
45410,678
45411,194
45412,616
45413,351
45414,142
45415,746
45416,386
45417,188
45418,188
45419,303
45420,188
45421,303
45422,188
45423,142
45424,134
45425,474
45426,144
45427,142
45428,398
45429,680
45430,239
45431,239
45432,95
45433,140
45434,190
45435,444
45436,196
45437,498
45438,444
45439,210
45440,281
45441,703
45442,674
45443,347
45444,44
45445,629
45446,54
45447,54
45448,674
45449,382
45450,792
45451,609
45452,347
45453,110
45454,90
45455,504
45456,190
45457,646
45458,44
45459,353
45460,657
45461,112
45462,112
45463,484
45464,396
45465,681
45466,629
45467,166
45468,142
45469,210
45470,109
45471,578
45472,603
45473,540
45474,355
45475,262
45476,733
45477,512
45478,239
45479,1
45480,616
45481,144
45482,593
45483,593
45484,142
45485,143
45486,157
45487,614
45488,674
45489,44
45490,194
45491,194
45492,115
45493,43
45494,43
45495,474
45496,474
45497,474
45498,704
45499,558
45500,176
45501,561
45502,649
45503,142
45504,483
45505,653
45506,113
45507,444
45508,606
45509,339
45510,444
45511,667
45512,339
45513,667
45514,115
45515,540
45516,667
45517,11
45518,667
45519,667
45520,736
45521,142
45522,142
45523,656
45524,142
45525,482
45526,339
45527,766
45528,20
45529,622
45530,749
45531,351
45532,657
45533,21
45534,319
45535,538
45536,502
45537,194
45538,142
45539,590
45540,635
45541,614
45542,205
45543,140
45544,110
45545,110
45546,110
45547,110
45548,110
45549,110
45550,110
45551,110
45552,110
45553,110
45554,558
45555,558
45556,558
45557,558
45558,558
45559,123
45560,558
45561,558
45562,558
45563,558
45564,558
45565,242
45566,558
45567,558
45568,351
45569,351
45570,351
45571,351
45572,351
45573,351
45574,351
45575,351
45576,351
45577,680
45578,656
45579,656
45580,656
45581,521
45582,53
45583,142
45584,135
45585,246
45586,134
45587,442
45588,110
45589,351
45590,363
45591,135
45592,135
45593,744
45594,142
45595,444
45596,444
45597,444
45598,444
45599,444
45600,714
45601,674
45602,582
45603,749
45604,11
45605,11
45606,736
45607,344
45608,725
45609,142
45610,351
45611,142
45612,44
45613,189
45614,504
45615,504
45616,140
45617,750
45618,189
45619,110
45620,558
45621,482
45622,59
45623,142
45624,351
45625,643
45626,474
45627,351
45628,21
45629,687
45630,157
45631,744
45632,44
45633,157
45634,33
45635,744
45636,53
45637,344
45638,210
45639,629
45640,770
45641,629
45642,564
45643,667
45644,157
45645,707
45646,476
45647,656
45648,0
45649,667
45650,142
45651,744
45652,629
45653,667
45654,485
45655,8
45656,798
45657,10
45658,5
45659,444
45660,444
45661,444
45662,444
45663,444
45664,616
45665,734
45666,339
45667,142
45668,527
45669,330
45670,792
45671,29
45672,142
45673,114
45674,142
45675,32
45676,687
45677,388
45678,724
45679,176
45680,142
45681,633
45682,444
45683,444
45684,44
45685,44
45686,351
45687,188
45688,44
45689,444
45690,744
45691,330
45692,330
45693,483
45694,330
45695,1
45696,656
45697,504
45698,594
45699,629
45700,494
45701,681
45702,241
45703,8
45704,463
45705,746
45706,484
45707,681
45708,351
45709,749
45710,444
45711,444
45712,53
45713,398
45714,444
45715,538
45716,769
45717,44
45718,388
45719,97
45720,142
45721,142
45722,110
45723,157
45724,744
45725,184
45726,444
45727,444
45728,190
45729,656
45730,750
45731,318
45732,629
45733,657
45734,763
45735,215
45736,241
45737,54
45738,351
45739,474
45740,630
45741,278
45742,574
45743,268
45744,268
45745,197
45746,8
45747,111
45748,142
45749,36
45750,113
45751,449
45752,11
45753,181
45754,142
45755,574
45756,110
45757,649
45758,142
45759,745
45760,704
45761,239
45762,239
45763,649
45764,649
45765,176
45766,351
45767,89
45768,210
45769,44
45770,694
45771,44
45772,446
45773,234
45774,264
45775,708
45776,666
45777,666
45778,666
45779,444
45780,104
45781,111
45782,650
45783,142
45784,444
45785,142
45786,142
45787,142
45788,142
45789,140
45790,498
45791,444
45792,444
45793,444
45794,444
45795,444
45796,444
45797,444
45798,444
45799,444
45800,444
45801,653
45802,142
45803,134
45804,533
45805,277
45806,175
45807,175
45808,142
45809,397
45810,347
45811,707
45812,474
45813,578
45814,576
45815,142
45816,330
45817,629
45818,330
45819,157
45820,792
45821,142
45822,397
45823,190
45824,210
45825,396
45826,476
45827,476
45828,627
45829,330
45830,576
45831,194
45832,64
45833,210
45834,281
45835,210
45836,483
45837,629
45838,104
45839,629
45840,44
45841,115
45842,449
45843,637
45844,637
45845,188
45846,614
45847,657
45848,657
45849,189
45850,330
45851,698
45852,110
45853,444
45854,396
45855,156
45856,351
45857,0
45858,444
45859,331
45860,351
45861,347
45862,744
45863,706
45864,636
45865,484
45866,764
45867,28
45868,331
45869,351
45870,707
45871,707
45872,698
45873,189
45874,707
45875,284
45876,681
45877,142
45878,142
45879,142
45880,497
45881,504
45882,5
45883,113
45884,351
45885,351
45886,398
45887,476
45888,611
45889,629
45890,288
45891,241
45892,629
45893,746
45894,743
45895,731
45896,717
45897,611
45898,157
45899,157
45900,288
45901,53
45902,351
45903,288
45904,76
45905,142
45906,351
45907,142
45908,1
45909,142
45910,766
45911,725
45912,746
45913,115
45914,142
45915,142
45916,252
45917,731
45918,142
45919,495
45920,642
45921,291
45922,210
45923,182
45924,483
45925,157
45926,135
45927,351
45928,638
45929,603
45930,347
45931,113
45932,11
45933,44
45934,335
45935,657
45936,524
45937,629
45938,681
45939,674
45940,391
45941,75
45942,157
45943,687
45944,368
45945,191
45946,398
45947,243
45948,629
45949,629
45950,44
45951,142
45952,351
45953,498
45954,0
45955,703
45956,142
45957,474
45958,351
45959,351
45960,142
45961,588
45962,283
45963,351
45964,190
45965,190
45966,594
45967,339
45968,8
45969,339
45970,738
45971,342
45972,77
45973,5
45974,681
45975,657
45976,44
45977,707
45978,69
45979,197
45980,611
45981,142
45982,474
45983,365
45984,316
45985,142
45986,625
45987,724
45988,113
45989,465
45990,186
45991,106
45992,10
45993,210
45994,540
45995,142
45996,558
45997,558
45998,123
45999,558
46000,558
46001,558
46002,558
46003,123
46004,558
46005,558
46006,558
46007,44
46008,390
46009,476
46010,476
46011,656
46012,351
46013,312
46014,680
46015,241
46016,452
46017,453
46018,452
46019,210
46020,746
46021,444
46022,444
46023,444
46024,444
46025,653
46026,36
46027,210
46028,113
46029,177
46030,113
46031,142
46032,115
46033,629
46034,629
46035,708
46036,750
46037,190
46038,142
46039,558
46040,398
46041,230
46042,368
46043,605
46044,189
46045,189
46046,706
46047,176
46048,48
46049,48
46050,733
46051,444
46052,611
46053,681
46054,444
46055,54
46056,54
46057,54
46058,120
46059,179
46060,437
46061,179
46062,437
46063,364
46064,519
46065,61
46066,519
46067,61
46068,61
46069,364
46070,61
46071,197
46072,342
46073,342
46074,54
46075,119
46076,251
46077,34
46078,70
46079,686
46080,288
46081,142
46082,157
46083,157
46084,142
46085,44
46086,351
46087,142
46088,142
46089,611
46090,330
46091,736
46092,681
46093,558
46094,140
46095,142
46096,396
46097,483
46098,142
46099,495
46100,241
46101,241
46102,118
46103,142
46104,142
46105,558
46106,558
46107,558
46108,110
46109,110
46110,110
46111,110
46112,110
46113,359
46114,113
46115,190
46116,189
46117,190
46118,578
46119,36
46120,174
46121,339
46122,351
46123,446
46124,356
46125,339
46126,330
46127,749
46128,609
46129,142
46130,514
46131,189
46132,623
46133,746
46134,234
46135,190
46136,388
46137,24
46138,746
46139,44
46140,44
46141,110
46142,234
46143,556
46144,556
46145,234
46146,234
46147,234
46148,319
46149,351
46150,351
46151,351
46152,176
46153,142
46154,323
46155,667
46156,323
46157,115
46158,10
46159,111
46160,462
46161,75
46162,75
46163,681
46164,142
46165,573
46166,53
46167,142
46168,714
46169,210
46170,398
46171,474
46172,398
46173,330
46174,157
46175,203
46176,281
46177,654
46178,540
46179,353
46180,396
46181,727
46182,142
46183,727
46184,332
46185,388
46186,746
46187,474
46188,498
46189,247
46190,117
46191,197
46192,653
46193,76
46194,63
46195,657
46196,629
46197,462
46198,792
46199,8
46200,8
46201,351
46202,351
46203,351
46204,351
46205,351
46206,351
46207,351
46208,629
46209,681
46210,24
46211,439
46212,268
46213,53
46214,113
46215,637
46216,194
46217,444
46218,112
46219,115
46220,268
46221,653
46222,157
46223,463
46224,555
46225,90
46226,135
46227,442
46228,749
46229,142
46230,234
46231,234
46232,234
46233,234
46234,234
46235,234
46236,649
46237,60
46238,1
46239,1
46240,331
46241,247
46242,646
46243,142
46244,766
46245,649
46246,113
46247,708
46248,153
46249,252
46250,714
46251,756
46252,398
46253,474
46254,763
46255,5
46256,503
46257,503
46258,504
46259,523
46260,540
46261,714
46262,234
46263,766
46264,484
46265,484
46266,576
46267,744
46268,498
46269,48
46270,48
46271,611
46272,113
46273,351
46274,372
46275,372
46276,135
46277,135
46278,131
46279,135
46280,179
46281,135
46282,76
46283,770
46284,277
46285,484
46286,611
46287,135
46288,135
46289,135
46290,372
46291,142
46292,629
46293,241
46294,367
46295,474
46296,474
46297,474
46298,474
46299,474
46300,474
46301,474
46302,474
46303,56
46304,44
46305,444
46306,444
46307,444
46308,483
46309,444
46310,388
46311,332
46312,241
46313,252
46314,398
46315,656
46316,558
46317,157
46318,157
46319,599
46320,41
46321,661
46322,142
46323,674
46324,484
46325,706
46326,385
46327,110
46328,339
46329,339
46330,0
46331,0
46332,158
46333,25
46334,277
46335,277
46336,115
46337,115
46338,264
46339,637
46340,395
46341,351
46342,714
46343,351
46344,262
46345,476
46346,53
46347,115
46348,225
46349,197
46350,115
46351,113
46352,111
46353,11
46354,558
46355,558
46356,558
46357,123
46358,629
46359,368
46360,474
46361,744
46362,431
46363,113
46364,142
46365,113
46366,113
46367,196
46368,707
46369,342
46370,44
46371,262
46372,437
46373,436
46374,437
46375,436
46376,437
46377,437
46378,437
46379,437
46380,437
46381,437
46382,437
46383,484
46384,616
46385,345
46386,609
46387,474
46388,168
46389,398
46390,142
46391,790
46392,474
46393,106
46394,54
46395,298
46396,184
46397,113
46398,351
46399,113
46400,257
46401,593
46402,738
46403,142
46404,517
46405,677
46406,766
46407,698
46408,653
46409,628
46410,746
46411,707
46412,540
46413,540
46414,210
46415,142
46416,142
46417,142
46418,681
46419,606
46420,331
46421,157
46422,32
46423,171
46424,252
46425,252
46426,252
46427,36
46428,36
46429,482
46430,692
46431,339
46432,344
46433,740
46434,740
46435,373
46436,373
46437,135
46438,749
46439,675
46440,113
46441,135
46442,680
46443,351
46444,351
46445,1
46446,495
46447,347
46448,490
46449,359
46450,707
46451,188
46452,674
46453,674
46454,177
46455,330
46456,268
46457,115
46458,744
46459,175
46460,142
46461,168
46462,707
46463,714
46464,764
46465,113
46466,113
46467,47
46468,230
46469,197
46470,197
46471,746
46472,616
46473,351
46474,351
46475,177
46476,708
46477,372
46478,3
46479,707
46480,203
46481,47
46482,194
46483,111
46484,194
46485,194
46486,684
46487,351
46488,351
46489,351
46490,351
46491,351
46492,351
46493,351
46494,351
46495,351
46496,351
46497,351
46498,351
46499,351
46500,351
46501,351
46502,351
46503,351
46504,351
46505,351
46506,197
46507,629
46508,444
46509,444
46510,234
46511,576
46512,576
46513,330
46514,396
46515,657
46516,499
46517,20
46518,196
46519,331
46520,35
46521,60
46522,674
46523,674
46524,733
46525,744
46526,789
46527,205
46528,612
46529,339
46530,498
46531,498
46532,708
46533,789
46534,135
46535,372
46536,577
46537,692
46538,216
46539,266
46540,266
46541,266
46542,180
46543,179
46544,744
46545,558
46546,368
46547,629
46548,6
46549,246
46550,196
46551,763
46552,698
46553,196
46554,10
46555,142
46556,47
46557,437
46558,437
46559,437
46560,749
46561,656
46562,142
46563,142
46564,446
46565,446
46566,111
46567,111
46568,239
46569,142
46570,446
46571,446
46572,142
46573,110
46574,495
46575,3
46576,616
46577,115
46578,115
46579,495
46580,495
46581,359
46582,359
46583,347
46584,106
46585,347
46586,351
46587,142
46588,558
46589,110
46590,558
46591,558
46592,110
46593,558
46594,558
46595,110
46596,558
46597,359
46598,19
46599,681
46600,558
46601,558
46602,558
46603,558
46604,558
46605,558
46606,123
46607,558
46608,123
46609,708
46610,34
46611,176
46612,110
46613,110
46614,110
46615,110
46616,110
46617,110
46618,110
46619,436
46620,656
46621,558
46622,725
46623,749
46624,214
46625,545
46626,277
46627,629
46628,743
46629,681
46630,681
46631,743
46632,629
46633,584
46634,372
46635,143
46636,372
46637,372
46638,398
46639,756
46640,372
46641,657
46642,142
46643,351
46644,396
46645,483
46646,504
46647,142
46648,142
46649,168
46650,499
46651,629
46652,694
46653,157
46654,703
46655,444
46656,11
46657,241
46658,8
46659,104
46660,368
46661,497
46662,657
46663,5
46664,143
46665,157
46666,725
46667,601
46668,3
46669,177
46670,268
46671,268
46672,292
46673,351
46674,558
46675,558
46676,558
46677,558
46678,558
46679,558
46680,123
46681,558
46682,107
46683,278
46684,106
46685,157
46686,8
46687,504
46688,436
46689,437
46690,558
46691,38
46692,157
46693,476
46694,359
46695,90
46696,115
46697,54
46698,278
46699,708
46700,135
46701,135
46702,21
46703,21
46704,395
46705,142
46706,437
46707,21
46708,3
46709,744
46710,756
46711,545
46712,21
46713,606
46714,558
46715,351
46716,351
46717,694
46718,445
46719,210
46720,339
46721,731
46722,368
46723,666
46724,174
46725,646
46726,286
46727,694
46728,157
46729,157
46730,157
46731,157
46732,157
46733,157
46734,157
46735,157
46736,157
46737,157
46738,157
46739,157
46740,157
46741,157
46742,157
46743,157
46744,746
46745,714
46746,115
46747,157
46748,157
46749,714
46750,444
46751,444
46752,444
46753,444
46754,444
46755,444
46756,444
46757,444
46758,444
46759,444
46760,234
46761,234
46762,234
46763,19
46764,234
46765,234
46766,234
46767,234
46768,44
46769,44
46770,44
46771,44
46772,398
46773,398
46774,25
46775,708
46776,135
46777,477
46778,756
46779,681
46780,476
46781,32
46782,798
46783,756
46784,540
46785,53
46786,268
46787,351
46788,674
46789,351
46790,437
46791,437
46792,437
46793,437
46794,437
46795,437
46796,437
46797,556
46798,779
46799,142
46800,446
46801,706
46802,706
46803,558
46804,90
46805,347
46806,656
46807,749
46808,766
46809,89
46810,106
46811,770
46812,189
46813,681
46814,174
46815,642
46816,48
46817,766
46818,714
46819,436
46820,437
46821,437
46822,556
46823,556
46824,681
46825,115
46826,115
46827,437
46828,331
46829,330
46830,189
46831,385
46832,61
46833,61
46834,61
46835,61
46836,61
46837,61
46838,436
46839,437
46840,437
46841,437
46842,437
46843,436
46844,436
46845,437
46846,556
46847,556
46848,556
46849,556
46850,556
46851,556
46852,556
46853,611
46854,523
46855,462
46856,252
46857,140
46858,339
46859,21
46860,157
46861,21
46862,1
46863,113
46864,556
46865,60
46866,372
46867,330
46868,364
46869,631
46870,196
46871,476
46872,527
46873,34
46874,122
46875,444
46876,44
46877,351
46878,558
46879,558
46880,558
46881,558
46882,558
46883,558
46884,558
46885,558
46886,558
46887,123
46888,714
46889,714
46890,142
46891,714
46892,714
46893,714
46894,437
46895,694
46896,384
46897,101
46898,436
46899,44
46900,115
46901,287
46902,44
46903,610
46904,704
46905,462
46906,171
46907,619
46908,749
46909,174
46910,174
46911,558
46912,157
46913,157
46914,157
46915,157
46916,157
46917,157
46918,157
46919,157
46920,157
46921,157
46922,157
46923,157
46924,157
46925,157
46926,157
46927,157
46928,157
46929,157
46930,157
46931,129
46932,364
46933,186
46934,495
46935,113
46936,21
46937,21
46938,21
46939,21
46940,251
46941,444
46942,118
46943,118
46944,241
46945,36
46946,36
46947,36
46948,36
46949,482
46950,7
46951,44
46952,444
46953,486
46954,118
46955,44
46956,512
46957,157
46958,111
46959,437
46960,332
46961,463
46962,398
46963,398
46964,278
46965,246
46966,135
46967,556
46968,437
46969,436
46970,436
46971,437
46972,396
46973,733
46974,157
46975,463
46976,351
46977,351
46978,436
46979,188
46980,398
46981,770
46982,104
46983,498
46984,142
46985,142
46986,142
46987,142
46988,142
46989,142
46990,364
46991,61
46992,364
46993,61
46994,61
46995,61
46996,364
46997,339
46998,570
46999,570
47000,570
47001,142
47002,667
47003,168
47004,181
47005,168
47006,168
47007,44
47008,498
47009,666
47010,666
47011,157
47012,113
47013,474
47014,474
47015,190
47016,76
47017,104
47018,8
47019,8
47020,789
47021,217
47022,142
47023,742
47024,259
47025,330
47026,5
47027,142
47028,194
47029,194
47030,540
47031,389
47032,388
47033,44
47034,36
47035,115
47036,115
47037,554
47038,792
47039,106
47040,104
47041,440
47042,142
47043,388
47044,104
47045,498
47046,556
47047,142
47048,686
47049,437
47050,437
47051,712
47052,436
47053,437
47054,437
47055,8
47056,113
47057,113
47058,686
47059,314
47060,118
47061,666
47062,372
47063,517
47064,6
47065,706
47066,142
47067,681
47068,656
47069,157
47070,674
47071,541
47072,176
47073,262
47074,89
47075,89
47076,330
47077,288
47078,437
47079,437
47080,437
47081,327
47082,437
47083,363
47084,142
47085,142
47086,44
47087,556
47088,142
47089,1
47090,556
47091,556
47092,766
47093,484
47094,674
47095,179
47096,179
47097,179
47098,364
47099,179
47100,610
47101,785
47102,176
47103,437
47104,351
47105,330
47106,330
47107,330
47108,140
47109,517
47110,393
47111,44
47112,351
47113,351
47114,36
47115,44
47116,111
47117,142
47118,142
47119,142
47120,692
47121,364
47122,364
47123,364
47124,364
47125,171
47126,171
47127,364
47128,171
47129,347
47130,176
47131,750
47132,189
47133,140
47134,140
47135,115
47136,142
47137,351
47138,351
47139,351
47140,268
47141,268
47142,268
47143,115
47144,115
47145,109
47146,558
47147,558
47148,756
47149,437
47150,756
47151,437
47152,714
47153,714
47154,61
47155,445
47156,609
47157,351
47158,523
47159,63
47160,766
47161,355
47162,565
47163,69
47164,69
47165,70
47166,476
47167,44
47168,571
47169,135
47170,681
47171,10
47172,704
47173,142
47174,749
47175,142
47176,351
47177,399
47178,113
47179,8
47180,330
47181,111
47182,363
47183,61
47184,61
47185,61
47186,609
47187,437
47188,706
47189,112
47190,706
47191,296
47192,565
47193,297
47194,297
47195,21
47196,556
47197,157
47198,135
47199,604
47200,398
47201,571
47202,398
47203,437
47204,437
47205,142
47206,197
47207,490
47208,749
47209,351
47210,351
47211,351
47212,351
47213,687
47214,128
47215,153
47216,135
47217,135
47218,135
47219,135
47220,135
47221,135
47222,642
47223,364
47224,666
47225,339
47226,194
47227,766
47228,101
47229,168
47230,629
47231,763
47232,763
47233,246
47234,610
47235,652
47236,142
47237,426
47238,210
47239,38
47240,363
47241,134
47242,197
47243,504
47244,142
47245,142
47246,142
47247,113
47248,115
47249,111
47250,111
47251,142
47252,142
47253,142
47254,142
47255,142
47256,142
47257,114
47258,408
47259,714
47260,346
47261,188
47262,649
47263,249
47264,68
47265,288
47266,749
47267,504
47268,749
47269,330
47270,683
47271,680
47272,281
47273,498
47274,226
47275,330
47276,523
47277,379
47278,339
47279,339
47280,104
47281,8
47282,330
47283,330
47284,495
47285,444
47286,38
47287,135
47288,32
47289,142
47290,142
47291,249
47292,763
47293,353
47294,87
47295,39
47296,482
47297,48
47298,115
47299,538
47300,115
47301,436
47302,175
47303,616
47304,616
47305,351
47306,733
47307,142
47308,657
47309,113
47310,234
47311,157
47312,54
47313,388
47314,181
47315,266
47316,517
47317,499
47318,498
47319,436
47320,770
47321,441
47322,190
47323,342
47324,196
47325,142
47326,142
47327,142
47328,249
47329,249
47330,708
47331,695
47332,498
47333,19
47334,330
47335,73
47336,73
47337,36
47338,73
47339,39
47340,609
47341,792
47342,611
47343,611
47344,89
47345,347
47346,725
47347,175
47348,463
47349,564
47350,674
47351,721
47352,616
47353,616
47354,484
47355,332
47356,657
47357,353
47358,1
47359,463
47360,463
47361,463
47362,351
47363,330
47364,208
47365,63
47366,61
47367,666
47368,364
47369,437
47370,437
47371,436
47372,61
47373,61
47374,347
47375,743
47376,330
47377,743
47378,743
47379,743
47380,743
47381,743
47382,611
47383,674
47384,256
47385,674
47386,190
47387,246
47388,190
47389,45
47390,388
47391,388
47392,325
47393,746
47394,763
47395,134
47396,351
47397,704
47398,437
47399,558
47400,484
47401,484
47402,252
47403,252
47404,203
47405,686
47406,611
47407,189
47408,576
47409,576
47410,189
47411,189
47412,629
47413,76
47414,474
47415,113
47416,44
47417,44
47418,44
47419,135
47420,135
47421,372
47422,372
47423,437
47424,437
47425,44
47426,540
47427,674
47428,436
47429,69
47430,666
47431,388
47432,483
47433,142
47434,463
47435,134
47436,89
47437,744
47438,743
47439,616
47440,603
47441,557
47442,221
47443,32
47444,351
47445,0
47446,614
47447,744
47448,573
47449,649
47450,483
47451,629
47452,629
47453,629
47454,268
47455,44
47456,442
47457,472
47458,368
47459,134
47460,666
47461,484
47462,616
47463,115
47464,629
47465,351
47466,351
47467,351
47468,351
47469,351
47470,351
47471,190
47472,176
47473,115
47474,39
47475,215
47476,482
47477,203
47478,498
47479,142
47480,142
47481,484
47482,142
47483,142
47484,388
47485,612
47486,142
47487,612
47488,142
47489,142
47490,142
47491,193
47492,189
47493,251
47494,616
47495,388
47496,708
47497,142
47498,168
47499,168
47500,708
47501,89
47502,766
47503,157
47504,784
47505,681
47506,566
47507,76
47508,653
47509,239
47510,49
47511,49
47512,142
47513,142
47514,616
47515,576
47516,189
47517,264
47518,533
47519,523
47520,498
47521,446
47522,142
47523,439
47524,439
47525,444
47526,611
47527,444
47528,398
47529,398
47530,483
47531,27
47532,142
47533,694
47534,792
47535,157
47536,0
47537,142
47538,365
47539,373
47540,373
47541,540
47542,142
47543,142
47544,142
47545,474
47546,483
47547,770
47548,474
47549,278
47550,38
47551,210
47552,142
47553,0
47554,115
47555,115
47556,656
47557,505
47558,246
47559,35
47560,523
47561,483
47562,175
47563,616
47564,776
47565,351
47566,437
47567,437
47568,135
47569,142
47570,708
47571,226
47572,744
47573,398
47574,39
47575,142
47576,119
47577,113
47578,656
47579,142
47580,439
47581,533
47582,142
47583,44
47584,437
47585,558
47586,523
47587,714
47588,444
47589,69
47590,188
47591,277
47592,629
47593,335
47594,0
47595,0
47596,0
47597,474
47598,474
47599,21
47600,339
47601,142
47602,681
47603,744
47604,629
47605,397
47606,142
47607,142
47608,44
47609,326
47610,601
47611,588
47612,437
47613,113
47614,442
47615,681
47616,351
47617,751
47618,0
47619,335
47620,142
47621,611
47622,628
47623,628
47624,157
47625,187
47626,398
47627,744
47628,268
47629,744
47630,483
47631,118
47632,44
47633,80
47634,744
47635,355
47636,44
47637,44
47638,142
47639,398
47640,398
47641,576
47642,215
47643,215
47644,566
47645,566
47646,680
47647,157
47648,687
47649,563
47650,476
47651,743
47652,674
47653,194
47654,475
47655,97
47656,19
47657,142
47658,75
47659,604
47660,264
47661,604
47662,264
47663,611
47664,364
47665,251
47666,48
47667,115
47668,642
47669,307
47670,333
47671,115
47672,111
47673,398
47674,714
47675,397
47676,397
47677,115
47678,115
